Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
996af72594aa187a5acde6d7d04ce212	Chordata;Actinopteri;Centrarchiformes;Cheilodactylidae	0.9999957042235722
004ea3e271fa78b427a80cf2358cf9a3	Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus laevis	0.8935366240839827
9aff42996d5aba67638eac52c1389078	Unassigned	0.6996817436410344
55f36e904d159835f56396affea5e1be	Unassigned	0.5897600403078096
eef010e5d78721a13dff5e731749890a	Chordata;Actinopteri;NA	0.9876209536227321
7d66c92a2565a6a980333f863b0045e5	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9980573533273492
b2d8ccb2f5ab9cb3fe60bf0056a99a14	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9974150327743626
7477fe37279b6ecf88e980c311dd3d0a	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.999584878471076
91ff49bb36ca3c97b79d86603336c33f	Chordata;Actinopteri	0.95412610777388
f5c13d3eccea0d0ce57af4b8c179ff3f	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9941671105254888
26308dbaa167dd12e2c9ac4ae889f5ea	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.773944873585772
b52800d366187e8f9f0359f5b7dac408	Unassigned	0.7112205174100108
0396d1cb7ffccf1fd8e3be2af75f90fc	Unassigned	0.3793190087287802
be096d2c1d0a941f7f21561acc6a2571	Chordata;Mammalia;Rodentia;Muridae;Mus;Mus musculus	0.9999999996624638
e11c7892fd9639242e0d090e5d03643a	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8879682415729115
3743101ad4eaa34cf219aa2f10145db4	Unassigned	0.822676478631168
0c7591592fa1c787030db9bce0f78e02	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8968119479544618
473b8f423ff190fc05aa5016a69629af	Arthropoda	0.8138086569929606
7f1606a35c2dd0c4f3ff175992a789e7	Unassigned	0.5430563858640294
0d3b345aedfbf2375971ae28be6285d2	Unassigned	0.3153747336191257
33b7763142e55544189174f3db090dfe	Unassigned	0.7458639331605412
f1f4ce56eaaa7c509826781adb43be9f	Unassigned	0.3699936671224865
8dc034b612508c2909285faa2d5d8756	Unassigned	0.3061776438698963
18583b284a7cde253ea6bfa2e4797779	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9921784221852983
6f5376d5441ed5b596636374368006a7	Chordata;Mammalia;Carnivora;Otariidae;Phocarctos;Phocarctos hookeri	0.9999920579440316
6fcb007851027ce3ccc16d5328d41133	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8998975269362419
ddc281b4276243999d7e1cbf0853e1c5	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999991387972087
9cd3953bda8a6c757680fc406ad4d9a9	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9980411450250087
cdce07ae4a57d36062b5a2da4308676c	Unassigned	0.3624007962428044
a2fd5f1a1b313a575972a682260b66bc	Unassigned	0.3762915088943496
b654a54adbc0267529ef7bc96a35786f	Annelida;Clitellata;Haplotaxida	0.7606810417485824
610c3fdb3a57b9d1bff329b0d5816305	Unassigned	0.9396110829395369
34651a127860d94bb46d6dcc3347731f	Unassigned	0.8531389206782218
ca8c16e7f2ae02f0a485d66c16313a03	Unassigned	0.45248992228183194
ef477cae1b8c9568d2a2dff38baf6f49	Arthropoda	0.7290173835452847
c7d4698e165e048d5855d1b893e26f87	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.82406232191142
3ae8afa0729698b27cf47493c9715879	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.885869692544035
5575518e71ebf0a3010bab78dc4dcb9a	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8909951324334524
dca878f5789ff46e202f390040e965b1	Unassigned	0.4312446151256545
e7f920ed7665784ad9ecda4444b03e75	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999998983998972
86ca4ddbf1a105f889659d36eb6b1793	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.868674792593935
94bdf2e3bf7edc2233be7a462f38320c	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8412928383691888
b511e6da3887be97c8adb643a6ac1cf0	Chordata;Actinopteri;Scombriformes;Gempylidae;Thyrsites;Thyrsites atun	0.9999999498741102
93b1226d31430e58351c305c25b3f487	Arthropoda	0.7751987396668567
c51199d8e5066ae5408174aeb967c810	Chordata;Actinopteri;Argentiniformes;Microstomatidae;Nansenia;Nansenia boreacrassicauda	0.8355936800507755
30108820b2ef7be20da09892f4f8785c	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.999999815898991
a5cbb19b129a2c931ed59e0282c9c4a6	Chordata;Actinopteri;Uranoscopiformes;Pinguipedidae;Parapercis;Parapercis allporti	0.9981181317852877
d9a74bad40f4617757734f1249740b7d	Chordata;Actinopteri;Perciformes;Congiopodidae;Congiopodus;Congiopodus peruvianus	0.9999986020192149
d47a4d566b543990d6b916ba974d190d	Arthropoda	0.8183641555285984
4f4b184a07ebd00226183a884b57a60f	Chordata;Actinopteri;NA;Emmelichthyidae;Erythrocles;Erythrocles monodi	0.9250954658283578
79595fb17e6c1ed38a9f8d0bf4075119	Unassigned	0.3055196960594838
0a203cf7b96cbb4d54be7cfda65ecf12	Unassigned	0.6073795454662921
b14d2ac5e1cad66b604d736df1825bf4	Unassigned	0.9780322703923614
d6355d2d844102808444bf21a8c29694	Unassigned	0.7912259525052698
e2e57be3b858b2b2e1f9866f7b974f4b	Chordata;Mammalia;NA;Bovidae;Bos;Bos javanicus	0.9321452637735839
eee2f907a68ce9a02cdb07887b640c85	Unassigned	0.536827503465527
