sample-id,depth-1_iter-1,depth-1_iter-2,depth-1_iter-3,depth-1_iter-4,depth-1_iter-5,depth-1_iter-6,depth-1_iter-7,depth-1_iter-8,depth-1_iter-9,depth-1_iter-10,depth-334_iter-1,depth-334_iter-2,depth-334_iter-3,depth-334_iter-4,depth-334_iter-5,depth-334_iter-6,depth-334_iter-7,depth-334_iter-8,depth-334_iter-9,depth-334_iter-10,depth-667_iter-1,depth-667_iter-2,depth-667_iter-3,depth-667_iter-4,depth-667_iter-5,depth-667_iter-6,depth-667_iter-7,depth-667_iter-8,depth-667_iter-9,depth-667_iter-10,depth-1000_iter-1,depth-1000_iter-2,depth-1000_iter-3,depth-1000_iter-4,depth-1000_iter-5,depth-1000_iter-6,depth-1000_iter-7,depth-1000_iter-8,depth-1000_iter-9,depth-1000_iter-10,depth-1333_iter-1,depth-1333_iter-2,depth-1333_iter-3,depth-1333_iter-4,depth-1333_iter-5,depth-1333_iter-6,depth-1333_iter-7,depth-1333_iter-8,depth-1333_iter-9,depth-1333_iter-10,depth-1667_iter-1,depth-1667_iter-2,depth-1667_iter-3,depth-1667_iter-4,depth-1667_iter-5,depth-1667_iter-6,depth-1667_iter-7,depth-1667_iter-8,depth-1667_iter-9,depth-1667_iter-10,depth-2000_iter-1,depth-2000_iter-2,depth-2000_iter-3,depth-2000_iter-4,depth-2000_iter-5,depth-2000_iter-6,depth-2000_iter-7,depth-2000_iter-8,depth-2000_iter-9,depth-2000_iter-10,depth-2333_iter-1,depth-2333_iter-2,depth-2333_iter-3,depth-2333_iter-4,depth-2333_iter-5,depth-2333_iter-6,depth-2333_iter-7,depth-2333_iter-8,depth-2333_iter-9,depth-2333_iter-10,depth-2666_iter-1,depth-2666_iter-2,depth-2666_iter-3,depth-2666_iter-4,depth-2666_iter-5,depth-2666_iter-6,depth-2666_iter-7,depth-2666_iter-8,depth-2666_iter-9,depth-2666_iter-10,depth-3000_iter-1,depth-3000_iter-2,depth-3000_iter-3,depth-3000_iter-4,depth-3000_iter-5,depth-3000_iter-6,depth-3000_iter-7,depth-3000_iter-8,depth-3000_iter-9,depth-3000_iter-10,Subject,BodySite,DaysSinceExperimentStart
S161,1,1,1,1,1,1,1,1,1,1,11.0,11.0,11.0,11.0,10.0,11.0,9.0,10.0,10.0,10.0,12.0,12.0,12.0,11.0,12.0,11.0,10.0,11.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,NA,NA,NA
S162,1,1,1,1,1,1,1,1,1,1,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
S163,1,1,1,1,1,1,1,1,1,1,9.0,8.0,9.0,11.0,8.0,10.0,7.0,8.0,8.0,8.0,11.0,9.0,11.0,10.0,11.0,7.0,8.0,9.0,10.0,9.0,12.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0,12.0,12.0,10.0,11.0,12.0,11.0,12.0,12.0,9.0,12.0,13.0,10.0,10.0,11.0,12.0,11.0,11.0,12.0,12.0,9.0,13.0,11.0,13.0,13.0,12.0,11.0,12.0,11.0,12.0,13.0,13.0,11.0,12.0,13.0,13.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,12.0,13.0,12.0,13.0,12.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,11.0,13.0,12.0,NA,NA,NA
S164,1,1,1,1,1,1,1,1,1,1,13.0,15.0,14.0,12.0,13.0,14.0,14.0,11.0,15.0,15.0,16.0,17.0,17.0,18.0,17.0,18.0,16.0,13.0,14.0,18.0,18.0,19.0,17.0,18.0,18.0,18.0,18.0,15.0,17.0,19.0,18.0,17.0,16.0,19.0,17.0,18.0,18.0,18.0,17.0,18.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,NA,NA,NA
S165,1,1,1,1,1,1,1,1,1,1,8.0,9.0,7.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0,9.0,9.0,11.0,8.0,9.0,10.0,10.0,11.0,10.0,11.0,11.0,10.0,9.0,10.0,9.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,10.0,11.0,10.0,11.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,9.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,NA,NA,NA
S166,1,1,1,1,1,1,1,1,1,1,3.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,6.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,NA,NA,NA
S167,1,1,1,1,1,1,1,1,1,1,7.0,8.0,8.0,6.0,8.0,7.0,10.0,6.0,9.0,9.0,11.0,9.0,11.0,9.0,8.0,9.0,10.0,8.0,8.0,10.0,10.0,11.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,11.0,10.0,9.0,10.0,11.0,10.0,9.0,10.0,9.0,10.0,11.0,9.0,11.0,11.0,10.0,9.0,11.0,11.0,10.0,10.0,10.0,11.0,10.0,11.0,9.0,11.0,10.0,10.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,11.0,10.0,11.0,11.0,10.0,11.0,10.0,11.0,11.0,11.0,NA,NA,NA
S168,1,1,1,1,1,1,1,1,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
S169,1,1,1,1,1,1,1,1,1,1,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,NA,NA,NA
S17,1,1,1,1,1,1,1,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,7.0,9.0,9.0,8.0,9.0,8.0,7.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,NA,NA,NA
S170,1,1,1,1,1,1,1,1,1,1,9.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,6.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,12.0,8.0,10.0,11.0,12.0,10.0,11.0,9.0,10.0,9.0,11.0,11.0,10.0,12.0,11.0,11.0,11.0,9.0,10.0,10.0,12.0,12.0,10.0,9.0,12.0,12.0,11.0,13.0,11.0,11.0,11.0,12.0,9.0,12.0,9.0,11.0,13.0,10.0,10.0,12.0,12.0,10.0,12.0,11.0,10.0,12.0,10.0,10.0,12.0,13.0,11.0,12.0,10.0,10.0,13.0,11.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0,11.0,NA,NA,NA
S171,1,1,1,1,1,1,1,1,1,1,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
S172,1,1,1,1,1,1,1,1,1,1,10.0,7.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,11.0,9.0,10.0,13.0,12.0,8.0,11.0,11.0,10.0,12.0,10.0,12.0,13.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,13.0,15.0,12.0,13.0,12.0,12.0,12.0,13.0,13.0,12.0,11.0,13.0,13.0,14.0,14.0,14.0,11.0,11.0,10.0,13.0,13.0,13.0,13.0,15.0,11.0,11.0,12.0,14.0,14.0,12.0,12.0,12.0,15.0,15.0,13.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,13.0,13.0,15.0,14.0,15.0,15.0,13.0,13.0,14.0,14.0,15.0,16.0,15.0,14.0,14.0,15.0,16.0,13.0,14.0,NA,NA,NA
S173,1,1,1,1,1,1,1,1,1,1,8.0,7.0,5.0,7.0,6.0,8.0,7.0,5.0,6.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,9.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,7.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,NA,NA,NA
S174,1,1,1,1,1,1,1,1,1,1,5.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,NA,NA,NA
S175,1,1,1,1,1,1,1,1,1,1,8.0,7.0,6.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,9.0,7.0,10.0,9.0,8.0,7.0,9.0,7.0,7.0,10.0,8.0,7.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,9.0,8.0,9.0,9.0,7.0,8.0,8.0,7.0,10.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,10.0,9.0,8.0,10.0,10.0,9.0,7.0,10.0,10.0,7.0,10.0,9.0,10.0,9.0,10.0,9.0,8.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,10.0,9.0,10.0,9.0,9.0,10.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,NA,NA,NA
S176,1,1,1,1,1,1,1,1,1,1,4.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,6.0,5.0,8.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,7.0,9.0,7.0,5.0,9.0,6.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0,6.0,7.0,8.0,7.0,8.0,7.0,8.0,9.0,8.0,6.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,6.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,7.0,9.0,7.0,NA,NA,NA
S177,1,1,1,1,1,1,1,1,1,1,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,8.0,6.0,7.0,9.0,6.0,9.0,6.0,9.0,9.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0,10.0,8.0,8.0,9.0,7.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,6.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,8.0,9.0,9.0,8.0,9.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,NA,NA,NA
S178,1,1,1,1,1,1,1,1,1,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NA,NA,NA
S179,1,1,1,1,1,1,1,1,1,1,9.0,9.0,8.0,7.0,9.0,9.0,9.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA
S18,1,1,1,1,1,1,1,1,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,NA,NA,NA
S180,1,1,1,1,1,1,1,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NA,NA,NA
S181,1,1,1,1,1,1,1,1,1,1,4.0,4.0,3.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,7.0,8.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,5.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,NA,NA,NA
S182,1,1,1,1,1,1,1,1,1,1,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,NA,NA,NA
S183,1,1,1,1,1,1,1,1,1,1,8.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,8.0,10.0,9.0,9.0,8.0,9.0,8.0,7.0,7.0,11.0,10.0,12.0,7.0,10.0,10.0,9.0,10.0,9.0,7.0,9.0,11.0,9.0,11.0,11.0,11.0,11.0,12.0,10.0,12.0,12.0,11.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,11.0,10.0,11.0,12.0,11.0,13.0,9.0,11.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,10.0,10.0,13.0,12.0,11.0,12.0,11.0,9.0,10.0,12.0,11.0,12.0,13.0,13.0,10.0,13.0,12.0,13.0,12.0,11.0,12.0,11.0,12.0,12.0,12.0,13.0,NA,NA,NA
S184,1,1,1,1,1,1,1,1,1,1,3.0,5.0,5.0,7.0,4.0,6.0,6.0,4.0,3.0,4.0,6.0,5.0,7.0,6.0,7.0,6.0,4.0,7.0,8.0,6.0,7.0,4.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,5.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,NA,NA,NA
S185,1,1,1,1,1,1,1,1,1,1,7.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,8.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,5.0,8.0,8.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,NA,NA,NA
S186,1,1,1,1,1,1,1,1,1,1,5.0,7.0,7.0,7.0,9.0,7.0,8.0,6.0,6.0,7.0,9.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,10.0,8.0,11.0,8.0,10.0,10.0,11.0,9.0,8.0,8.0,10.0,9.0,9.0,10.0,11.0,11.0,10.0,8.0,10.0,10.0,10.0,11.0,10.0,9.0,10.0,9.0,10.0,9.0,11.0,10.0,11.0,10.0,9.0,9.0,10.0,11.0,10.0,9.0,9.0,10.0,10.0,11.0,11.0,10.0,10.0,9.0,10.0,9.0,11.0,11.0,9.0,NA,NA,NA
S187,1,1,1,1,1,1,1,1,1,1,10.0,9.0,9.0,7.0,8.0,9.0,10.0,6.0,9.0,7.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,11.0,11.0,11.0,10.0,10.0,12.0,11.0,10.0,12.0,10.0,9.0,12.0,10.0,11.0,11.0,11.0,10.0,11.0,12.0,11.0,10.0,12.0,12.0,10.0,11.0,12.0,12.0,11.0,11.0,12.0,11.0,11.0,13.0,11.0,12.0,11.0,10.0,12.0,11.0,12.0,10.0,11.0,13.0,11.0,12.0,13.0,13.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,13.0,13.0,11.0,12.0,12.0,13.0,13.0,NA,NA,NA
S188,1,1,1,1,1,1,1,1,1,1,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,NA,NA,NA
S189,1,1,1,1,1,1,1,1,1,1,8.0,9.0,10.0,8.0,7.0,7.0,8.0,6.0,7.0,9.0,9.0,6.0,8.0,9.0,9.0,8.0,6.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0,NA,NA,NA
S19,1,1,1,1,1,1,1,1,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA
S190,1,1,1,1,1,1,1,1,1,1,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,NA,NA,NA
S191,1,1,1,1,1,1,1,1,1,1,9.0,8.0,6.0,7.0,6.0,5.0,7.0,7.0,7.0,8.0,8.0,6.0,9.0,6.0,9.0,8.0,6.0,9.0,7.0,6.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,10.0,10.0,8.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,9.0,10.0,NA,NA,NA
